USER_ID;ORDER_ID;PURCHASE_TS_CLEAN;SHIP_TS;PURCHASE_YEAR;PURCHASE_MONTH;PRODUCT_NAME_CLEAN;PRODUCT_ID;USD_PRICE;PURCHASE_PLATFORM;MARKETING_CHANNEL_CLEAN;ACCOUNT_CREATION_METHOD_CLEAN;COUNTRY_CODE;DATE_CHECK;TIME_TO_SHIP;REGION
91400d9e;8101a5529fc61580;24/12/20;25/12/2020;2020;12;Nintendo Switch;8d0d;46,8;website;direct;desktop;TR;TRUE;1;EMEA
5afcf1f8;f543bdad61439770;12/01/21;15/01/2021;2021;1;Nintendo Switch;8d0d;46,8;website;direct;desktop;TR;TRUE;3;EMEA
5fa83605;ef3ca499b9d41643;24/11/19;25/11/2019;2019;11;Nintendo Switch;8d0d;46,85;website;direct;desktop;TR;TRUE;1;EMEA
f0712d31;18da7351eb7101648;06/07/20;05/03/2020;2020;7;Dell Gaming Mouse;0c5a;46,92;mobile app;direct;desktop;GB;FALSE;-123;EMEA
1d4147ef;ddf1f2e1af814980;07/08/20;10/08/2020;2020;8;Dell Gaming Mouse;f81e;47,51;mobile app;email;mobile;BR;TRUE;3;LATAM
b76936f8;fa7f203e08077688;31/01/21;03/02/2021;2021;1;Dell Gaming Mouse;8d4f;47,53;mobile app;direct;desktop;AR;TRUE;3;LATAM
6e8dece1;e2901c796b247695;21/02/21;24/02/2021;2021;2;Dell Gaming Mouse;8d4f;47,53;mobile app;direct;desktop;MX;TRUE;3;LATAM
f180fe29;27c542e9f49102066;02/07/20;03/07/2020;2020;7;Dell Gaming Mouse;0c5a;47,67;mobile app;email;mobile;GB;TRUE;1;EMEA
0caaa301;4b4395f01048194;28/09/20;29/09/2020;2020;9;Dell Gaming Mouse;8d4f;48,14;mobile app;email;desktop;MX;TRUE;1;LATAM
04ce9684;be131129bd65081;27/10/20;30/10/2020;2020;10;Dell Gaming Mouse;8d4f;48,14;mobile app;email;desktop;MX;TRUE;3;LATAM
01d20ae2;11526bd3f8d3947;19/11/20;27/06/2020;2020;11;Dell Gaming Mouse;8d4f;48,14;mobile app;email;desktop;MX;FALSE;-145;LATAM
591edf7a;bb94d4deea738986;19/12/20;21/12/2020;2020;12;Dell Gaming Mouse;f81e;48,28;mobile app;email;desktop;PE;TRUE;2;LATAM
f0295c69;2f58b016a74101491;19/11/20;21/11/2020;2020;11;Dell Gaming Mouse;f81e;48,39;mobile app;email;desktop;AU;TRUE;2;APAC
3047429b;db517ed438e22618;27/07/20;29/07/2020;2020;7;Nintendo Switch;e682;48,45;website;direct;desktop;TR;TRUE;2;EMEA
5388da12;802ab56b48536817;17/08/20;18/08/2020;2020;8;Nintendo Switch;8d0d;48,45;website;direct;desktop;TR;TRUE;1;EMEA
fdb365d4;a6d2f9c0d57107176;26/08/20;28/08/2020;2020;8;Nintendo Switch;8d0d;48,45;website;direct;mobile;TR;TRUE;2;EMEA
9fd5912f;388a6feca7e67580;16/09/20;17/09/2020;2020;9;Nintendo Switch;8d0d;48,45;website;direct;desktop;TR;TRUE;1;EMEA
43838fa1;1cd06eec3a430393;22/09/20;23/09/2020;2020;9;Nintendo Switch;8d0d;48,45;website;direct;desktop;TR;TRUE;1;EMEA
c81af59f;f68d487b02f84630;22/12/20;23/12/2020;2020;12;Dell Gaming Mouse;8d4f;48,5;mobile app;email;desktop;CL;TRUE;1;LATAM
c81af59f;f68d487b02f84631;22/12/20;23/12/2020;2020;12;Dell Gaming Mouse;8d4f;48,5;mobile app;email;desktop;CL;TRUE;1;LATAM
97d5c6a3;53e933946ab64284;30/11/20;03/12/2020;2020;11;Dell Gaming Mouse;f81e;48,8;mobile app;direct;desktop;GB;TRUE;3;EMEA
99a187b0;d19675cb84b64960;30/12/20;02/01/2021;2020;12;Dell Gaming Mouse;f81e;48,83;mobile app;email;desktop;BR;TRUE;3;LATAM
f5a53c59;5d040295bf8103796;03/06/20;05/06/2020;2020;6;Dell Gaming Mouse;0c5a;48,84;mobile app;direct;desktop;IE;TRUE;2;EMEA
da650876;9b05ca6208292260;08/08/20;09/08/2020;2020;8;Dell Gaming Mouse;7416;48,84;mobile app;email;desktop;TR;TRUE;1;EMEA
a04292ed;c5e6f3b5ce967766;19/01/21;21/01/2021;2021;1;Dell Gaming Mouse;8d4f;48,85;mobile app;direct;desktop;US;TRUE;2;NA
41492fbf;f26930654ec29504;12/02/21;15/02/2021;2021;2;Dell Gaming Mouse;8d4f;48,85;mobile app;direct;desktop;MX;TRUE;3;LATAM
dac45afe;cf470df538e92432;18/02/21;20/02/2021;2021;2;Dell Gaming Mouse;8d4f;48,85;mobile app;direct;desktop;MX;TRUE;2;LATAM
35e435bf;10d7371019524830;27/07/20;17/04/2020;2020;7;Dell Gaming Mouse;8d4f;48,86;mobile app;social media;tablet;CA;FALSE;-101;NA
12a8020a;1545ae91e3010620;07/08/20;23/07/2020;2020;8;Dell Gaming Mouse;8d4f;48,86;mobile app;email;mobile;CA;FALSE;-15;NA
69ba1a45;909a071e55c45637;08/09/20;09/09/2020;2020;9;Dell Gaming Mouse;8d4f;48,86;mobile app;email;desktop;CA;TRUE;1;NA
69ba1a45;909a071e55c45638;08/09/20;09/09/2020;2020;9;Dell Gaming Mouse;8d4f;48,86;mobile app;email;desktop;CA;TRUE;1;NA
e912d634;7818d510ab098433;03/09/20;05/09/2020;2020;9;Dell Gaming Mouse;8d4f;48,96;mobile app;email;desktop;CA;TRUE;2;NA
1d3785c0;e2a6675d36214952;07/12/20;09/12/2020;2020;12;Nintendo Switch;e682;49,05;website;direct;desktop;TR;TRUE;2;EMEA
1d3785c0;e2a6675d36214953;07/12/20;09/12/2020;2020;12;Nintendo Switch;e682;49,05;website;direct;desktop;TR;TRUE;2;EMEA
84295912;e94a5f9ee192229;11/01/21;13/01/2021;2021;1;Nintendo Switch;e682;49,05;website;email;desktop;TR;TRUE;2;EMEA
84295912;e94a5f9ee192230;11/01/21;13/01/2021;2021;1;Nintendo Switch;e682;49,05;website;email;desktop;TR;TRUE;2;EMEA
5fa3e0bf;d99c9cec0c241636;21/01/21;24/01/2021;2021;1;Nintendo Switch;e682;49,05;website;direct;desktop;TR;TRUE;3;EMEA
a9302c87;f6bd132828e71704;13/02/21;14/02/2021;2021;2;Nintendo Switch;e682;49,05;website;direct;desktop;TR;TRUE;1;EMEA
3029632;f6bd132828e71704;13/02/21;14/02/2021;2021;2;Nintendo Switch;e682;49,05;website;direct;desktop;TR;TRUE;1;EMEA
1a005c53;84661f937a913564;20/10/20;23/10/2020;2020;10;Dell Gaming Mouse;8d4f;49,1;mobile app;direct;desktop;MX;TRUE;3;LATAM
66fd0ba7;7e42a36277544490;13/09/20;14/09/2020;2020;9;Dell Gaming Mouse;f81e;49,19;mobile app;email;desktop;CA;TRUE;1;NA
61e1d526;6a9987c68f442494;27/09/20;28/09/2020;2020;9;Dell Gaming Mouse;7416;49,19;mobile app;affiliate;unknown;CA;TRUE;1;NA
65b834a5;6c6ba476db443971;22/09/20;23/09/2020;2020;9;Dell Gaming Mouse;7416;49,21;mobile app;email;desktop;TH;TRUE;1;APAC
93324607;e0a6d3443c62473;03/12/20;04/12/2020;2020;12;Dell Gaming Mouse;8d4f;49,26;mobile app;direct;desktop;MX;TRUE;1;LATAM
641969c6;c9e5babab7843341;02/02/21;04/02/2021;2021;2;Dell Gaming Mouse;8d4f;49,26;mobile app;email;desktop;MX;TRUE;2;LATAM
5e712759;888b0fff66f41168;09/12/20;11/12/2020;2020;12;Dell Gaming Mouse;f81e;49,31;mobile app;email;desktop;BR;TRUE;2;LATAM
e656213d;555fb9e4dc397292;13/12/20;15/12/2020;2020;12;Dell Gaming Mouse;f81e;49,31;mobile app;email;desktop;BR;TRUE;2;LATAM
7679f2d5;4b581b0c7c850762;26/10/20;27/10/2020;2020;10;Dell Gaming Mouse;f81e;49,35;mobile app;email;desktop;UA;TRUE;1;EMEA
66467570;68706d5174b1734;16/10/20;17/10/2020;2020;10;Dell Gaming Mouse;f81e;49,47;mobile app;email;desktop;BE;TRUE;1;EMEA
3b0858f4;0a512f6eb2326900;03/07/20;27/05/2020;2020;7;Dell Gaming Mouse;0c5a;49,52;mobile app;direct;desktop;BE;FALSE;-37;EMEA
8070c9f8;f7880253f1654834;23/09/20;26/09/2020;2020;9;Dell Gaming Mouse;f81e;49,53;mobile app;email;desktop;JP;TRUE;3;APAC
37d47a56;f907c90262d25621;25/05/20;26/05/2020;2020;5;Dell Gaming Mouse;0c5a;49,63;mobile app;direct;desktop;BE;TRUE;1;EMEA
5d82342a;a0f4b80c26840793;17/12/20;19/12/2020;2020;12;Dell Gaming Mouse;8d4f;49,66;mobile app;email;desktop;CA;TRUE;2;NA
5d82342a;a0f4b80c26840794;17/12/20;19/12/2020;2020;12;Dell Gaming Mouse;8d4f;49,66;mobile app;email;desktop;CA;TRUE;2;NA
dc395eaf;dd2507142aa93058;16/08/20;17/08/2020;2020;8;Dell Gaming Mouse;f81e;49,67;mobile app;email;desktop;AU;TRUE;1;APAC
42812ed7;5c6aab74b5f29980;04/12/20;05/12/2020;2020;12;Dell Gaming Mouse;f81e;49,67;mobile app;email;desktop;AU;TRUE;1;APAC
ec1efc8a;cc0754d316b99763;03/09/20;06/09/2020;2020;9;Dell Gaming Mouse;f81e;49,79;mobile app;email;desktop;AE;TRUE;3;EMEA
fa1aad96;1f5ad9d14e3105679;12/07/20;15/07/2020;2020;7;Dell Gaming Mouse;0c5a;49,82;mobile app;email;mobile;MY;TRUE;3;APAC
ff0d0c9e;8adf4ec9cbb107710;21/07/20;23/07/2020;2020;7;Dell Gaming Mouse;f81e;49,85;mobile app;email;mobile;AU;TRUE;2;APAC
bc62904b;14bca2f9a0179760;14/11/20;15/09/2020;2020;11;Dell Gaming Mouse;f81e;49,91;mobile app;email;desktop;BE;FALSE;-60;EMEA
2b0ac8c5;ba2f7dac21e20436;22/12/20;24/12/2020;2020;12;Dell Gaming Mouse;f81e;49,91;mobile app;email;desktop;IE;TRUE;2;EMEA
2b0ac8c5;ba2f7dac21e20438;22/12/20;24/12/2020;2020;12;Dell Gaming Mouse;f81e;49,91;mobile app;email;desktop;IE;TRUE;2;EMEA
327be286;e7ce8a75d3123500;29/01/20;31/01/2020;2020;1;Dell Gaming Mouse;b0ee;49,98;mobile app;direct;desktop;US;TRUE;2;NA
c3684581;a02e734815e82779;15/02/20;18/02/2020;2020;2;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
a488f95d;80251f366b469641;22/02/20;23/02/2020;2020;2;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
1c048358;bb9413005c914444;10/03/20;11/03/2020;2020;3;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;CH;TRUE;1;EMEA
aae439d1;9c397d87cb572469;11/03/20;13/03/2020;2020;3;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;mobile;US;TRUE;2;NA
193b6691;99a2e6c226713244;12/03/20;14/03/2020;2020;3;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;2;NA
4cdd73f7;9c76736d1e134155;20/03/20;22/03/2020;2020;3;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;mobile;US;TRUE;2;NA
64812947;a8951d61a251693;03/04/20;06/04/2020;2020;4;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;mobile;US;TRUE;3;NA
cc0a0f04;89a4b9e3a2486214;07/04/20;08/04/2020;2020;4;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;mobile;US;TRUE;1;NA
750b1c79;77df1fc748150213;08/04/20;10/04/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;direct;desktop;MX;TRUE;2;LATAM
6db67dab;a9a84debddb47344;08/04/20;11/04/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
39b0422a;1790e6163b826352;14/04/20;25/11/2019;2020;4;Dell Gaming Mouse;0c5a;49,98;mobile app;email;mobile;US;FALSE;-141;NA
d6f322d3;19ad4d4ba5390786;14/04/20;11/04/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;FALSE;-3;NA
b0d23966;fdaa6b8708374940;21/04/20;22/04/2020;2020;4;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;desktop;US;TRUE;1;NA
7947e1be;0e24990d34b51844;22/04/20;27/11/2019;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;FALSE;-147;NA
fc22255b;f8480f79b9a106498;23/04/20;26/04/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
25efa824;6e03eacd77f18372;24/04/20;26/04/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;direct;desktop;US;TRUE;2;NA
0592ea4e;288b3c03b505388;26/04/20;28/04/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;2;NA
af7e45f3;09bbd12c9fd74358;28/04/20;12/03/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;social media;tablet;US;FALSE;-47;NA
054b4b05;b735262d0555278;29/04/20;01/05/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;2;NA
8f3995b2;cb17be81cfb60818;30/04/20;01/05/2020;2020;4;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
7b38ca8f;0c04077a32252667;02/05/20;27/03/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;FALSE;-36;NA
56710b31;22afc7ceab137934;03/05/20;04/05/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
1019bd1b;97a237e71699629;04/05/20;05/05/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
d6fc567b;f446de5f90790805;06/05/20;07/05/2020;2020;5;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;desktop;US;TRUE;1;NA
492c669e;ae0ab7b467932591;08/05/20;11/05/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;social media;tablet;US;TRUE;3;NA
6dc618e9;040bdde66d347366;12/05/20;13/02/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;FALSE;-89;NA
e745b5cb;84d775eda2097688;22/05/20;25/05/2020;2020;5;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;desktop;US;TRUE;3;NA
10fd87fd;dc93263bb1f9996;22/05/20;25/05/2020;2020;5;Dell Gaming Mouse;0c5a;49,98;mobile app;unknown;unknown;US;TRUE;3;NA
0c8cfe28;7856f62bd498138;25/05/20;28/05/2020;2020;5;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;desktop;US;TRUE;3;NA
d75a443f;bdb05e43e6090975;26/05/20;27/05/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
64dfe1d4;185ed0742b343613;27/05/20;17/03/2020;2020;5;Dell Gaming Mouse;b0ee;49,98;mobile app;direct;desktop;US;FALSE;-71;NA
0ea9c2a0;2740349fbfd9034;31/05/20;02/06/2020;2020;5;Dell Gaming Mouse;0c5a;49,98;mobile app;direct;desktop;US;TRUE;2;NA
f4935a90;e4e4c252ffa103364;06/06/20;07/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
e338c44f;708f87cc3cd95977;08/06/20;10/06/2020;2020;6;Dell Gaming Mouse;5142;49,98;mobile app;direct;desktop;US;TRUE;2;NA
3bfceb4a;bf4107b2be727300;16/06/20;19/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;social media;tablet;US;TRUE;3;NA
10389c15;7f2caef8e279679;19/06/20;20/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
9,33E+11;1c364efecba2756;20/06/20;23/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
345d1fb0;3ac295fe69624232;20/06/20;21/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;1;NA
d3bd23e6;187d4ac518e89405;21/06/20;01/02/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;direct;desktop;US;FALSE;-141;NA
0e747f62;753c41cf6928951;23/06/20;25/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;2;NA
167f1bde;715fd0d586c12165;25/06/20;27/06/2020;2020;6;Dell Gaming Mouse;7416;49,98;mobile app;direct;desktop;US;TRUE;2;NA
d4c83a14;e4bc7a5729e89796;26/06/20;27/06/2020;2020;6;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;1;NA
4f17c482;a9422e61a7a35084;27/06/20;30/06/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
0f3332bf;051bce3058b9268;29/06/20;11/03/2020;2020;6;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;FALSE;-110;NA
b426a8df;2dafc9cc82b76353;29/06/20;01/07/2020;2020;6;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;UA;TRUE;2;EMEA
e856014a;aa792a72fce98143;30/06/20;03/07/2020;2020;6;Dell Gaming Mouse;f81e;49,98;mobile app;email;mobile;US;TRUE;3;NA
20ed82a6;b9c5c66605c16431;02/07/20;04/07/2020;2020;7;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;2;NA
21030361;d8241ae52be590;04/07/20;06/07/2020;2020;7;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;2;NA
5fa28985;0b437b2231341635;13/07/20;23/05/2020;2020;7;Dell Gaming Mouse;f81e;49,98;mobile app;email;mobile;CI;FALSE;-51;EMEA
dc21222f;606d726c83093009;13/07/20;16/07/2020;2020;7;Dell Gaming Mouse;b0ee;49,98;mobile app;direct;desktop;US;TRUE;3;NA
0ba53fb6;8a3dac7060a7780;15/07/20;17/07/2020;2020;7;Dell Gaming Mouse;0c5a;49,98;mobile app;email;mobile;US;TRUE;2;NA
7b55fc98;a48239ac54c52706;18/07/20;21/07/2020;2020;7;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;3;NA
7b55fc98;a48239ac54c52707;18/07/20;21/07/2020;2020;7;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;3;NA
2cb0b9ee;84f5d7a970421091;24/07/20;27/07/2020;2020;7;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
2cb0b9ee;84f5d7a970421092;24/07/20;27/07/2020;2020;7;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;TRUE;3;NA
265f7a17;9c3c40797fb18547;24/07/20;27/07/2020;2020;7;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;3;NA
6bd9db3c;ca6338ffbe346533;28/07/20;30/07/2020;2020;7;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;2;NA
80419281;861df7391a12131;31/07/20;03/08/2020;2020;7;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;3;NA
9cc9cceb;0e7c322bc1666298;01/08/20;30/06/2020;2020;8;Dell Gaming Mouse;b0ee;49,98;mobile app;email;mobile;US;FALSE;-32;NA
0cbd9cd2;834dbed79cc8233;04/08/20;07/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;mobile;US;TRUE;3;NA
054723fa;89c98c171ff5260;09/08/20;11/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
da4380d5;b36a90f15ec92214;13/08/20;14/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;1;NA
a38f4688;2f0b44bf5e769202;15/08/20;16/08/2020;2020;8;Dell Gaming Mouse;0c5a;49,98;mobile app;email;desktop;US;TRUE;1;NA
e180c42f;5fb00d94b1695324;17/08/20;18/08/2020;2020;8;Dell Gaming Mouse;f81e;49,98;mobile app;email;desktop;US;TRUE;1;NA
75a21725;ee93959c61e50434;19/08/20;21/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
75a21725;ee93959c61e50435;19/08/20;21/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
f4291a3b;d26a24d5843103205;21/08/20;23/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;direct;desktop;US;TRUE;2;NA
450b029e;2c228a9dc6831016;22/08/20;24/08/2020;2020;8;Dell Gaming Mouse;7416;49,98;mobile app;email;desktop;US;TRUE;2;NA
db00c6df;3fa439921a492544;25/08/20;27/08/2020;2020;8;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;TRUE;2;NA
db00c6df;3fa439921a492545;25/08/20;27/08/2020;2020;8;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;TRUE;2;NA
6a2e5c64;61b7bd19d3745840;25/08/20;27/08/2020;2020;8;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;TRUE;2;NA
3e02bc7f;72ac59bc72228103;27/08/20;29/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
32ae2036;2c014c5fe6723578;29/08/20;31/08/2020;2020;8;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
8584aaeb;453be485c2a56791;30/08/20;02/09/2020;2020;8;Dell Gaming Mouse;5142;49,98;mobile app;direct;desktop;US;TRUE;3;NA
5ff624cd;725be89f43241764;31/08/20;01/09/2020;2020;8;Dell Gaming Mouse;5142;49,98;mobile app;direct;desktop;US;TRUE;1;NA
c340156a;87f95818a6282708;03/09/20;04/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;direct;desktop;US;TRUE;1;NA
a60e8c9e;012d170c73670354;05/09/20;31/05/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;FALSE;-97;NA
a60e8c9e;012d170c73670355;05/09/20;19/05/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;FALSE;-109;NA
a60e8c9e;012d170c73670356;05/09/20;17/06/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;FALSE;-80;NA
257629c3;4c621ba61ea18146;05/09/20;07/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
d5cbb820;a0fc49220cb90294;05/09/20;08/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;3;NA
72781dd9;984e781e8f949155;06/09/20;08/09/2020;2020;9;Dell Gaming Mouse;7416;49,98;mobile app;direct;mobile;CR;TRUE;2;LATAM
5e4bfd50;4d7ff4862c541115;07/09/20;09/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
9ef28216;1860a50f31667191;10/09/20;12/07/2020;2020;9;Dell Gaming Mouse;7416;49,98;mobile app;email;desktop;US;FALSE;-60;NA
c509c103;b9458c8358283375;10/09/20;13/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;3;NA
8443f3c5;f41374b265456267;10/09/20;11/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;1;NA
382e1259;12c8f0d9e4b25752;12/09/20;19/08/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;FALSE;-24;NA
49084282;466fc6bf9de1289;12/09/20;14/09/2020;2020;9;Dell Gaming Mouse;b0ee;49,98;mobile app;email;desktop;US;TRUE;2;NA
606632f0;d0be12a8d6341934;12/09/20;14/09/2020;2020;9;Dell Gaming Mouse;7416;49,98;mobile app;direct;desktop;US;TRUE;2;NA
5cb47c5d;20c50d0b1de40457;13/09/20;16/09/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;direct;desktop;US;TRUE;3;NA
a79e21f4;7a041e444d171001;14/09/20;17/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;direct;desktop;US;TRUE;3;NA
f35a2a5a;d057ae884ce102857;15/09/20;16/09/2020;2020;9;Dell Gaming Mouse;f81e;49,98;mobile app;email;desktop;US;TRUE;1;NA
193eb02f;30eff91502d13249;18/09/20;21/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;3;NA
ab15ff5f;45c43c42dbd72545;19/09/20;22/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;3;NA
88611cf5;b5cc187cd2857942;19/09/20;20/09/2020;2020;9;Dell Gaming Mouse;f81e;49,98;mobile app;email;desktop;KH;TRUE;1;APAC
b29bd9a1;7774c09015d75688;20/09/20;22/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
112a2597;c0edf2e2adf10059;21/09/20;23/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
60bec32d;bda957b381c42070;22/09/20;24/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
d38baf02;7ea0a6ebbdb89312;24/09/20;27/09/2020;2020;9;Dell Gaming Mouse;7416;49,98;mobile app;email;desktop;US;TRUE;3;NA
b65a377b;7b02634739f77253;25/09/20;26/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;1;NA
4df0f2df;425a8b73dac34607;27/09/20;30/09/2020;2020;9;Dell Gaming Mouse;f81e;49,98;mobile app;email;desktop;US;TRUE;3;NA
fa6e22fe;6a617d72458105817;27/09/20;29/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;direct;desktop;US;TRUE;2;NA
4ba6632a;a3832d9d50c33631;27/09/20;29/09/2020;2020;9;Dell Gaming Mouse;f81e;49,98;mobile app;email;desktop;US;TRUE;2;NA
556329a7;80642d0e0e337567;28/09/20;01/10/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;affiliate;unknown;;TRUE;3;#N/A
02585f8b;a48adb87f494153;28/09/20;29/09/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;TRUE;1;NA
312e7082;d6bbd7f702423020;28/09/20;29/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;1;NA
544a4757;e1d97966db837130;28/09/20;29/09/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;email;desktop;US;TRUE;1;NA
690800d0;ee6f74f190845331;28/09/20;01/10/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;direct;desktop;NI;TRUE;3;LATAM
690800d0;ee6f74f190845332;28/09/20;01/10/2020;2020;9;Dell Gaming Mouse;5142;49,98;mobile app;direct;desktop;NI;TRUE;3;LATAM
f3d32a5f;fcb3e75ed40103076;28/09/20;30/09/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;TRUE;2;NA
e6404656;099b94abe1597262;29/09/20;02/08/2020;2020;9;Dell Gaming Mouse;8d4f;49,98;mobile app;email;desktop;US;FALSE;-58;NA
